total_logs,mean_duration,fail_ratio,sensitive_ratio,vpn_ratio,unique_patient_count,unique_device_count,shift_logic,source
-1.6186941277376137,2.3142383491240484,-0.862061527356719,0.8197454235327997,0.23165862422472153,0.0,-1.5200679804994508,-0.07141187879657565,cv
-0.5221593960443918,-0.19724205317487567,-0.862061527356719,1.065175020623821,0.23165862422472153,0.0,-0.4664975665991768,-0.07141187879657565,cv
0.5743753356488301,0.09027240598800866,-0.862061527356719,0.20064373717707043,0.23165862422472153,0.0,1.1138580542512342,-0.07141187879657565,cv
0.26107969802219533,0.8338909149582135,1.5548245489803967,1.3339788650568443,0.23165862422472153,0.0,0.41147777831771815,-0.07141187879657565,cv
1.0443187920887824,0.5951164276895253,1.2527137894382574,0.8299716567449255,0.23165862422472153,0.0,1.465048192217992,-0.07141187879657565,cv
0.7310231544621476,-0.63442404900335,-0.862061527356719,1.1642080159412505,0.23165862422472153,0.0,0.5870728473010972,-0.07141187879657565,cv
-0.5221593960443918,-0.3139925985676794,0.5477886838399317,1.6923839909675418,0.23165862422472153,0.0,-0.2909024976157978,-0.07141187879657565,cv
0.26107969802219533,-0.652471070504801,-0.862061527356719,1.065175020623821,0.23165862422472153,0.0,0.41147777831771815,-0.07141187879657565,cv
0.26107969802219533,-0.11679209752605194,1.5548245489803967,1.065175020623821,0.23165862422472153,0.0,0.23588270933433916,-0.07141187879657565,cv
-0.052215939604439515,1.2868009756951586,-0.862061527356719,1.1792130152317704,0.23165862422472153,0.0,-0.2909024976157978,-0.07141187879657565,cv
0.41772751683551274,0.45175362562630367,0.31281364864048994,1.012907606428511,0.23165862422472153,0.0,0.41147777831771815,-0.07141187879657565,cv
-1.4620463089242963,-0.7930132186352163,-0.862061527356719,1.5355817483816117,0.23165862422472153,0.0,-1.3444729115160718,-0.07141187879657565,cv
-0.992102852484344,1.0221525320388618,-0.862061527356719,0.22889639349885957,0.23165862422472153,0.0,-0.8176877045659348,-0.07141187879657565,cv
-1.7753419465509312,-1.0669399661811678,1.0604614879114411,0.894118028711897,0.23165862422472153,0.0,-1.5200679804994508,-0.07141187879657565,cv
1.0443187920887824,-0.42215854503454364,0.19532613104076915,0.5947682928660302,0.23165862422472153,0.0,0.9382629852678551,-0.07141187879657565,cv
1.2009666109020998,-0.018514891146004197,-0.862061527356719,1.2487483777975932,0.23165862422472153,0.0,1.465048192217992,-0.07141187879657565,cv
-0.5221593960443918,-2.223207399697071,0.5477886838399317,1.065175020623821,0.23165862422472153,0.0,-0.2909024976157978,-0.07141187879657565,cv
0.1044318792088779,1.1142826721460226,-0.862061527356719,1.1205169885953257,0.23165862422472153,0.0,0.23588270933433916,-0.07141187879657565,cv
-0.6788072148577092,0.6962666846893254,-0.862061527356719,2.427732438956732,0.23165862422472153,0.0,-0.4664975665991768,-0.07141187879657565,cv
0.41772751683551274,1.7423049974928433,-0.862061527356719,0.4902334644754101,0.23165862422472153,0.0,0.23588270933433916,-0.07141187879657565,cv
2.454149161408639,-0.9648803930504932,0.0011120713351079345,1.6795838078993028,0.23165862422472153,0.0,2.167428468151508,-0.07141187879657565,cv
-0.36551157723107436,0.09673892165672039,0.502309644769072,0.0940127439625755,0.23165862422472153,0.0,-0.1153074286324188,-0.07141187879657565,cv
1.670910067342052,0.916102385711321,1.0604614879114411,0.6802967888219922,0.23165862422472153,0.0,1.81623833018475,-0.07141187879657565,cv
0.8876709732754651,-0.08577433789034287,-0.862061527356719,0.8721876451334453,0.23165862422472153,0.0,0.5870728473010972,-0.07141187879657565,cv
1.670910067342052,-0.5003564370690282,0.0991999802773611,1.1079392686018021,0.23165862422472153,0.0,1.465048192217992,-0.07141187879657565,cv
-0.36551157723107436,-1.9403033267053984,0.502309644769072,1.3079655897891325,0.23165862422472153,0.0,-0.1153074286324188,-0.07141187879657565,cv
0.41772751683551274,-2.4011947507615927,0.31281364864048994,1.274244677405061,0.23165862422472153,0.0,-0.1153074286324188,-0.07141187879657565,cv
-0.052215939604439515,0.8934702612702026,1.7013024930008278,0.6090230421920239,0.23165862422472153,0.0,0.23588270933433916,-0.07141187879657565,cv
-1.6186941277376137,0.12852481389302556,-0.862061527356719,0.4106960950477642,0.23165862422472153,0.0,-1.5200679804994508,-0.07141187879657565,cv
-1.6186941277376137,-2.039273036622987,-0.862061527356719,0.8197454235327997,0.23165862422472153,0.0,-1.6956630494828298,-0.07141187879657565,cv
0.7310231544621476,-2.8167194601769014,-0.862061527356719,1.1642080159412505,0.23165862422472153,0.0,0.7626679162844762,-0.07141187879657565,cv
-0.5221593960443918,-0.8840099672501955,-0.862061527356719,0.7515705354519604,0.23165862422472153,0.0,-1.1688778425326927,-0.07141187879657565,cv
0.1044318792088779,-0.17946688363410127,2.86989491404618,0.013677629165229913,0.23165862422472153,0.0,0.23588270933433916,-0.07141187879657565,cv
-0.5221593960443918,0.36247379679651115,-0.862061527356719,1.065175020623821,0.23165862422472153,0.0,-0.2909024976157978,-0.07141187879657565,cv
-1.305398490110979,-1.7149991432813334,2.521578979515243,0.6888496384175884,0.23165862422472153,0.0,-1.1688778425326927,-0.07141187879657565,cv
0.5743753356488301,0.5942115645594951,0.28106026550543034,1.726287178553689,0.23165862422472153,0.0,0.41147777831771815,-0.07141187879657565,cv
-0.992102852484344,-2.12553374080636,-0.862061527356719,0.22889639349885957,0.23165862422472153,0.0,-1.3444729115160718,-0.07141187879657565,cv
0.1044318792088779,0.7143413574786306,-0.862061527356719,0.5670973088802779,0.23165862422472153,0.0,0.23588270933433916,-0.07141187879657565,cv
1.670910067342052,0.6000330616198387,0.0991999802773611,1.3217605084917068,0.23165862422472153,0.0,1.465048192217992,-0.07141187879657565,cv
-0.8354550336710266,1.7934038006234476,-0.862061527356719,0.5275673317577743,0.23165862422472153,0.0,-0.6420926355825558,-0.07141187879657565,cv
-0.8354550336710266,0.1966684003983268,-0.862061527356719,1.5355817483816117,0.23165862422472153,0.0,-0.6420926355825558,-0.07141187879657565,cv
1.3576144297154173,0.8147595230661155,-0.862061527356719,1.4235801465345184,0.23165862422472153,0.0,1.640643261201371,-0.07141187879657565,cv
0.41772751683551274,0.42599982884847915,-0.862061527356719,2.0582558903347126,0.23165862422472153,0.0,0.41147777831771815,-0.07141187879657565,cv
0.41772751683551274,0.2485847843790206,1.4876888246376987,1.274244677405061,0.23165862422472153,0.0,0.7626679162844762,-0.07141187879657565,cv
-0.8354550336710266,-1.6171347155256013,0.6484922703539782,0.8635721372990536,0.23165862422472153,0.0,-0.6420926355825558,-0.07141187879657565,cv
-0.052215939604439515,-0.6080541326853869,-0.862061527356719,1.1792130152317704,-4.3573678560760545,0.0,-0.1153074286324188,-0.07141187879657565,cv
1.984205704968687,1.044464194947829,0.05740600168457496,0.6152207592902821,-4.3573678560760545,0.0,1.81623833018475,-0.07141187879657565,cv
-0.6788072148577092,-1.079857231022711,2.0548699440846274,0.4812218413382876,-4.3573678560760545,0.0,-0.6420926355825558,-0.07141187879657565,cv
-0.8354550336710266,1.4107759627814824,0.6484922703539782,0.5275673317577743,0.23165862422472153,0.0,-1.1688778425326927,-0.07141187879657565,cv
1.0443187920887824,-1.2256770045026673,-0.862061527356719,1.5355817483816117,0.23165862422472153,0.0,1.1138580542512342,-0.07141187879657565,cv
